cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
293.0	0.35944261872	3.1853523972	0.0	0.0	1.3739939864
294.0	0.36673457379	3.0467267283	0.0	0.0	1.401944197
295.0	0.37417445959	2.9052887825	0.0	0.0	1.430461429
296.0	0.38176527717	2.7609815078	0.0	0.0	1.4595571856
297.0	0.38951008845	2.6137466943	0.0	0.0	1.4892432031
298.0	0.39741201748	2.4635249517	0.0	0.0	1.5195314562
299.0	0.40547425169	2.3102556846	0.0	0.0	1.5504341622
300.0	0.41370004315	2.1538770683	0.0	0.0	1.5819637864
301.0	0.42209270994	1.9943260239	0.0	0.0	1.6141330472
302.0	0.43065563741	1.831538193	0.0	0.0	1.6469549205
303.0	0.43939227964	1.6654479113	0.0	0.0	1.680442646
304.0	0.44830616072	1.4959881825	0.0	0.0	1.7146097317
305.0	0.4574008763	1.3230906513	0.0	0.0	1.7494699595
306.0	0.46668009491	1.1466855754	0.0	0.0	1.7850373913
307.0	0.47614755956	0.96670179789	0.0	0.0	1.8213263738
308.0	0.48580708914	0.7830667182	0.0	0.0	1.8583515452
309.0	0.49566258007	0.59570626293	0.0	0.0	1.8961278403
310.0	0.50571800777	0.40454485599	0.0	0.0	1.9346704971
311.0	0.51597742832	0.20950538809	0.0	0.0	1.9739950626
312.0	0.5264449801	0.01050918561	0.0	0.0	2.0141173992
313.0	0.53712488544	0.0	0.0	0.0	2.0160810131
314.0	0.53745049318	0.0	0.0	0.0	2.0160810131
315.0	0.53745049318	0.0	0.0	0.0	2.0160810131
316.0	0.53745049318	0.0	0.0	0.0	2.0160810131
317.0	0.53745049318	0.0	0.0	0.0	2.0160810131
318.0	0.53745049318	0.0	0.0	0.0	2.0160810131
319.0	0.53745049318	0.0	0.0	0.0	2.0160810131
320.0	0.53745049318	0.0	0.0	0.0	2.0160810131
321.0	0.53745049318	0.0	0.0	0.0	2.0160810131
322.0	0.53745049318	0.0	0.0	0.0	2.0160810131
323.0	0.53745049318	0.0	0.0	0.0	2.0160810131
324.0	0.53745049318	0.0	0.0	0.0	2.0160810131
325.0	0.53745049318	0.0	0.0	0.0	2.0160810131
326.0	0.53745049318	0.0	0.0	0.0	2.0160810131
327.0	0.53745049318	0.0	0.0	0.0	2.0160810131
328.0	0.53745049318	0.0	0.0	0.0	2.0160810131
329.0	0.53745049318	0.0	0.0	0.0	2.0160810131
330.0	0.53745049318	0.0	0.0	0.0	2.0160810131
331.0	0.53745049318	0.0	0.0	0.0	2.0160810131
332.0	0.53745049318	0.0	0.0	0.0	2.0160810131
333.0	0.53745049318	0.0	0.0	0.0	2.0160810131
334.0	0.53745049318	0.0	0.0	0.0	2.0160810131
335.0	0.53745049318	0.0	0.0	0.0	2.0160810131
336.0	0.53745049318	0.0	0.0	0.0	2.0160810131
337.0	0.53745049318	0.0	0.0	0.0	2.0160810131
338.0	0.53745049318	0.0	0.0	0.0	2.0160810131
339.0	0.53745049318	0.0	0.0	0.0	2.0160810131
340.0	0.53745049318	0.0	0.0	0.0	2.0160810131
341.0	0.53745049318	0.0	0.0	0.0	2.0160810131
342.0	0.53745049318	0.0	0.0	0.0	2.0160810131
343.0	0.53745049318	0.0	0.0	0.0	2.0160810131
344.0	0.53745049318	0.0	0.0	0.0	2.0160810131
